Rank,playerId,playerImageId,Player,playerFullName,pos,teamImageId,teamName,teamShortName,teamAbbrevName,teamId,newestTeamColor,optaPersonId,firstName,lastName,optaTeamId,leagueId,leagueName,Position,Team,GM,Min,Age,SubOn,SubOff,GWG,SOG,SOTInBox,SOTOBox,BlkdInBox,BlkdOutBox,OFF,OffTgtOBox,OffTgtInBox,PenTaken,PenGoal,ShotDirFK,GoalDirFK,GoalInBx,GoalOBx,GoalOP,GoalHead,OfTgHd,SOTHead,GoalLF,GoalRF,ShotLF,ShotRF,PsOpHfFl,PsOnHfFl,PsAtt,PsOnHfScs,PsOpHfScs,ExpG,Goal,Ast,ExpA,BgChnc,BgChncCrtd,ChncSetPl,ChncOpnPl,Chance,1v1,1v1InBox,Scs1v1InBox,SucflDuels,Success1v1,ThrghBalls,ThrghBlCmp,Touches,DuelLs,FailTackle,SucflTkls,Int,DefTouch,SucflTklPct,Clrnce,HeadClear,Recovery,FlComA3,FlComD3,FlComM3,FlSufA3,FlSufD3,FlSufM3,Offsides,CleanSheet,CrossPunch,ErrGoal,ErrShot,Cleared,KeeperCtch,GoalCncd,GoalCnIBx,GoalCnOBx,PensWon,Saves,SvBody,SvCght,SvClct,SvDive,SvFeet,SvFTip,SvHands,SvInBox,SvOutBox,SvPrdDng,SvPrdSaf,SvReach,SvStand,SvStoop,2ndYellow,Red,Yellow,BgChncFace,Turnover,Disposs,TchsA3,TchsD3,TchsM3,TouchOpBox,PctPassFwd,PassSucPct,PsCmpM3,PsCmpA3,PsCmpD3,PsAttA3,PsAttM3,PsAttD3,AerialSucPct,Aerials,ExpGAg,BgChncGoal,Crosses,DefTouchD3,DefTouchD3,DefTouchM3,DefTouchA3,OpenPlayxG,SetPiecexG,OpenPlayxG,SetPiecexG,NonPenxG,KeyPasses,DefBlocks,xGPerShot,ShotsTotal,CrossScsPct,CrossScsPctOpnPl,PctRegainsWithin6S,RecoveriesOppositionHalf,OpponentPossessionsStartingAndEndingInTheirOwnHalf,ConcededPassesIntoBox,PassesIntoBox,ConcededPassesIntoBox,Week,game,Home,Away,Win,Draw,Loss,Date,gameId,opponentId,opponentTeamImageId,oppOptaTeamId,teamFullName,opponentFullName,opponent,score,finalScoreOpponent,gameStatus,Result,scatterId,scatterExtra
1055,g2i7tap1jusx5t2mnbfbns2d,227945,C. Trafford,Charlie Trafford,Defensive Midfielder,15381,Cavalry,Cavalry,CAV,41ewt71n8fqwy6trsqta1bjvu,#006600,169366,Charlie,Trafford,15381,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Defensive Midfielder,Cavalry,1,61,30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,16,3,9,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,23,3,0,1,0,2,50.00%,1,0,3,2,0,0,1,1,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,9,5,9,0,50.00%,75.00%,5,6,1,7,6,3,-,0,0.82,0,0,1,1,1,0,0,0,0,0,0,0,0,-,0,-,-,35.70%,1,7,12,1,12,,FOR vs CAV,FALSE,TRUE,FALSE,FALSE,TRUE,9/10/2022,84ol9gnoc9ek5wguo4jkel0yc,c2pdzdl3dgf5b0siidn2ay5ii,15377,15377,Cavalry,Forge,FOR,1,2,Played,L 1-2,2276310,FOR vs CAV (2022-09-10)
1055,g2i7tap1jusx5t2mnbfbns2d,227945,C. Trafford,Charlie Trafford,Defensive Midfielder,15381,Cavalry,Cavalry,CAV,41ewt71n8fqwy6trsqta1bjvu,#006600,169366,Charlie,Trafford,15381,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Defensive Midfielder,Cavalry,1,72,30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,39,20,11,0,0,0,0,0,0,0,0,0,1,0,0,10,1,0,0,52,6,2,3,1,8,62.50%,2,1,4,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,11,31,1,12.80%,79.50%,18,5,8,6,25,8,100.00%,3,0.78,0,0,3,3,3,2,0,0,0,0,0,0,0,-,0,-,-,47.20%,1,22,16,1,16,,EDM vs CAV,FALSE,TRUE,TRUE,FALSE,FALSE,9/17/2022,852iv3o34tu5364nqd735z578,73xrv2025rnj0t3y9ayp83bec,6925,6925,Cavalry,Edmonton,EDM,1,0,Played,W 1-0,2276313,EDM vs CAV (2022-09-17)
1055,5nzqq8c7f1qt8f80qa9ehqn6x,219006,A. Vaikla,Andreas Vaikla,Goalkeeper,6925,Edmonton,Edmonton,EDM,73xrv2025rnj0t3y9ayp83bec,#0033FF,215494,Andreas,Vaikla,6925,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Goalkeeper,Edmonton,1,90,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,9,37,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,1,-,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,2,0,0,0,2,1,1,0,0,0,1,1,0,0,0,2,0,0,0,47,0,0,78.40%,45.90%,0,0,17,0,0,37,-,0,1.03,0,0,1,1,0,0,0,0,0,0,0,0,0,-,0,-,-,36.40%,0,34,23,0,23,,EDM vs VAL,TRUE,FALSE,FALSE,TRUE,FALSE,4/10/2022,7t13lsa9fnok0ki08pgmy4a38,dd2vf0yzjm7jm7cak9tf11sa2,15378,15378,Edmonton,Valour,VAL,1,1,Played,T 1-1,2276218,EDM vs VAL (2022-04-10)
1055,5nzqq8c7f1qt8f80qa9ehqn6x,219006,A. Vaikla,Andreas Vaikla,Goalkeeper,6925,Edmonton,Edmonton,EDM,73xrv2025rnj0t3y9ayp83bec,#0033FF,215494,Andreas,Vaikla,6925,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Goalkeeper,Edmonton,1,90,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,22,9,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,37,0,0,0,0,0,-,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,6,0,0,4,3,0,1,6,2,4,1,0,0,1,2,0,0,0,2,0,0,0,37,0,0,68.20%,50.00%,0,0,11,0,0,22,100.00%,2,1.45,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,-,-,43.50%,0,22,19,0,19,,EDM vs YRK,TRUE,FALSE,FALSE,TRUE,FALSE,4/16/2022,7tau4kgx1n5aze0tnawvhyq6s,cqthcpums3aas2tdy0qhlkuwa,15382,15382,Edmonton,York United,YRK,1,1,Played,T 1-1,2276220,EDM vs YRK (2022-04-16)
1055,5nzqq8c7f1qt8f80qa9ehqn6x,219006,A. Vaikla,Andreas Vaikla,Goalkeeper,6925,Edmonton,Edmonton,EDM,73xrv2025rnj0t3y9ayp83bec,#0033FF,215494,Andreas,Vaikla,6925,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Goalkeeper,Edmonton,1,90,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,31,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,0,0,3,1,0,0,2,0,0,2,2,1,1,2,0,0,1,0,0,0,5,0,0,0,37,0,0,74.20%,51.60%,0,0,16,0,0,31,-,0,3.25,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,-,-,29.70%,0,22,11,0,11,,FOR vs EDM,FALSE,TRUE,FALSE,FALSE,TRUE,4/23/2022,7tw4hh5toufvrtjk0srugqexg,c2pdzdl3dgf5b0siidn2ay5ii,15377,15377,Edmonton,Forge,FOR,0,3,Played,L 0-3,2276225,FOR vs EDM (2022-04-23)
1055,5nzqq8c7f1qt8f80qa9ehqn6x,219006,A. Vaikla,Andreas Vaikla,Goalkeeper,6925,Edmonton,Edmonton,EDM,73xrv2025rnj0t3y9ayp83bec,#0033FF,215494,Andreas,Vaikla,6925,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Goalkeeper,Edmonton,1,90,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,22,14,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,34,0,0,0,0,1,-,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,2,2,1,1,1,0,2,1,0,0,0,3,0,0,0,34,0,0,59.10%,72.70%,0,0,16,0,0,22,100.00%,2,1.56,0,0,1,1,0,0,0,0,0,0,0,0,0,-,0,-,-,30.00%,0,20,11,0,11,,EDM vs PAC,TRUE,FALSE,FALSE,TRUE,FALSE,4/28/2022,7u8xsns4wvcrxlyqm50founf8,b3436h8h14zw7f1uv6w9vqf6y,15380,15380,Edmonton,Pacific,PAC,0,0,Played,T 0-0,2276228,EDM vs PAC (2022-04-28)
1055,5nzqq8c7f1qt8f80qa9ehqn6x,219006,A. Vaikla,Andreas Vaikla,Goalkeeper,6925,Edmonton,Edmonton,EDM,73xrv2025rnj0t3y9ayp83bec,#0033FF,215494,Andreas,Vaikla,6925,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Goalkeeper,Edmonton,1,90,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,25,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,1,0,0,0,0,-,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,3,0,0,3,1,0,1,1,0,0,2,3,0,1,1,0,1,1,0,0,1,2,0,0,0,34,0,0,96.00%,44.00%,0,0,11,0,0,25,-,0,2.85,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,-,-,31.00%,0,17,24,0,24,,HFX vs EDM,FALSE,TRUE,FALSE,FALSE,TRUE,4/30/2022,7uhzvzsjqt3x7sbx714u496ok,5gmx3o5y2oc0i6rowjwtu7jvu,15376,15376,Edmonton,HFX Wanderers,HFX,1,3,Played,L 1-3,2276230,HFX vs EDM (2022-04-30)
1055,5nzqq8c7f1qt8f80qa9ehqn6x,219006,A. Vaikla,Andreas Vaikla,Goalkeeper,6925,Edmonton,Edmonton,EDM,73xrv2025rnj0t3y9ayp83bec,#0033FF,215494,Andreas,Vaikla,6925,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Goalkeeper,Edmonton,1,90,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,23,10,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,42,0,0,0,0,3,-,3,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,3,2,1,0,5,0,1,2,1,1,0,4,4,1,2,0,0,1,2,0,0,0,5,0,0,0,42,0,0,78.30%,47.80%,0,0,11,0,0,23,100.00%,1,1.4,0,0,3,3,0,0,0,0,0,0,0,0,0,-,0,-,-,14.30%,0,21,17,1,17,,EDM vs CAV,TRUE,FALSE,FALSE,FALSE,TRUE,5/7/2022,7v1exwbamyw4d18c7jr6a7b4k,41ewt71n8fqwy6trsqta1bjvu,15381,15381,Edmonton,Cavalry,CAV,0,3,Played,L 0-3,2276234,EDM vs CAV (2022-05-07)
1055,5nzqq8c7f1qt8f80qa9ehqn6x,219006,A. Vaikla,Andreas Vaikla,Goalkeeper,6925,Edmonton,Edmonton,EDM,73xrv2025rnj0t3y9ayp83bec,#0033FF,215494,Andreas,Vaikla,6925,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Goalkeeper,Edmonton,1,90,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,18,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,-,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,3,1,0,1,1,0,0,2,3,0,1,1,0,1,0,0,0,0,4,0,0,0,29,0,0,61.10%,83.30%,0,0,15,0,0,18,-,0,2.54,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,-,-,35.70%,0,15,14,0,14,,EDM vs ATO,TRUE,FALSE,FALSE,FALSE,TRUE,5/22/2022,7w3cr8d8o97ighxffac7o2qdw,dn8tjhuq0bax4dgixqvluhzze,16614,16614,Edmonton,Atlético Ottawa,ATO,1,2,Played,L 1-2,2276243,EDM vs ATO (2022-05-22)
1055,5nzqq8c7f1qt8f80qa9ehqn6x,219006,A. Vaikla,Andreas Vaikla,Goalkeeper,6925,Edmonton,Edmonton,EDM,73xrv2025rnj0t3y9ayp83bec,#0033FF,215494,Andreas,Vaikla,6925,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Goalkeeper,Edmonton,1,90,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,22,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,4,0,0,1,3,0,0,4,1,3,1,2,0,1,0,0,0,0,3,0,0,0,28,0,0,95.50%,22.70%,0,0,5,0,0,22,-,0,1.73,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,-,-,29.70%,0,27,12,0,12,,EDM vs FOR,TRUE,FALSE,FALSE,FALSE,TRUE,6/1/2022,7wjjm07b8b8eho2bvjlmz0ums,c2pdzdl3dgf5b0siidn2ay5ii,15377,15377,Edmonton,Forge,FOR,3,4,Played,L 3-4,2276247,EDM vs FOR (2022-06-01)
1055,5nzqq8c7f1qt8f80qa9ehqn6x,219006,A. Vaikla,Andreas Vaikla,Goalkeeper,6925,Edmonton,Edmonton,EDM,73xrv2025rnj0t3y9ayp83bec,#0033FF,215494,Andreas,Vaikla,6925,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Goalkeeper,Edmonton,1,90,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,21,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,-,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,4,0,1,2,0,1,0,3,2,2,0,1,0,2,2,0,0,0,2,0,0,0,36,0,0,85.70%,33.30%,0,0,7,0,0,21,-,0,1.66,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,-,-,16.10%,0,29,31,0,31,,VAL vs EDM,FALSE,TRUE,FALSE,TRUE,FALSE,6/5/2022,7x23jhdms5lxtkdtx8w1i153o,dd2vf0yzjm7jm7cak9tf11sa2,15378,15378,Edmonton,Valour,VAL,1,1,Played,T 1-1,2276251,VAL vs EDM (2022-06-05)
1055,5nzqq8c7f1qt8f80qa9ehqn6x,219006,A. Vaikla,Andreas Vaikla,Goalkeeper,6925,Edmonton,Edmonton,EDM,73xrv2025rnj0t3y9ayp83bec,#0033FF,215494,Andreas,Vaikla,6925,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Goalkeeper,Edmonton,1,90,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,20,11,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,29,1,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,29,0,0,85.00%,65.00%,0,0,13,0,0,20,50.00%,2,1.56,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,-,-,26.50%,0,33,14,0,14,,EDM vs HFX,TRUE,FALSE,FALSE,FALSE,TRUE,6/15/2022,7xixz1ewz1b0jufik70hv3pck,5gmx3o5y2oc0i6rowjwtu7jvu,15376,15376,Edmonton,HFX Wanderers,HFX,1,2,Played,L 1-2,2276255,EDM vs HFX (2022-06-15)
1055,5nzqq8c7f1qt8f80qa9ehqn6x,219006,A. Vaikla,Andreas Vaikla,Goalkeeper,6925,Edmonton,Edmonton,EDM,73xrv2025rnj0t3y9ayp83bec,#0033FF,215494,Andreas,Vaikla,6925,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Goalkeeper,Edmonton,1,90,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2,24,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,1,-,1,1,2,0,0,0,0,1,0,0,1,1,0,0,2,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,35,0,0,83.30%,33.30%,0,0,8,0,0,24,-,0,1.03,0,0,1,1,0,0,0,0,0,0,0,0,0,-,0,-,-,43.80%,0,16,17,1,17,,EDM vs ATO,TRUE,FALSE,TRUE,FALSE,FALSE,6/19/2022,7xzuakdbcwgsqg1q0iwl5x990,dn8tjhuq0bax4dgixqvluhzze,16614,16614,Edmonton,Atlético Ottawa,ATO,1,0,Played,W 1-0,2276259,EDM vs ATO (2022-06-19)
1055,5nzqq8c7f1qt8f80qa9ehqn6x,219006,A. Vaikla,Andreas Vaikla,Goalkeeper,6925,Edmonton,Edmonton,EDM,73xrv2025rnj0t3y9ayp83bec,#0033FF,215494,Andreas,Vaikla,6925,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Goalkeeper,Edmonton,1,90,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,23,13,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,41,0,0,0,0,2,-,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,2,3,3,0,0,4,0,0,1,2,1,0,3,2,2,1,2,0,1,1,0,0,0,3,0,0,0,41,0,0,52.20%,78.30%,0,0,18,0,0,23,100.00%,2,2.29,0,0,2,2,0,0,0,0,0,0,0,0,0,-,0,-,-,36.70%,0,16,20,1,20,,CAV vs EDM,FALSE,TRUE,FALSE,FALSE,TRUE,6/26/2022,7ycu90hwxeswhzrfwmcp6rpxw,41ewt71n8fqwy6trsqta1bjvu,15381,15381,Edmonton,Cavalry,CAV,1,3,Played,L 1-3,2276262,CAV vs EDM (2022-06-26)
1055,5nzqq8c7f1qt8f80qa9ehqn6x,219006,A. Vaikla,Andreas Vaikla,Goalkeeper,6925,Edmonton,Edmonton,EDM,73xrv2025rnj0t3y9ayp83bec,#0033FF,215494,Andreas,Vaikla,6925,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Goalkeeper,Edmonton,1,90,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,20,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,33,0,0,80.00%,60.00%,0,0,12,0,0,20,-,0,0.62,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,-,-,50.00%,0,24,14,0,14,,EDM vs YRK,TRUE,FALSE,TRUE,FALSE,FALSE,7/1/2022,7yw4kqr97qlka51p2ltma1v6c,cqthcpums3aas2tdy0qhlkuwa,15382,15382,Edmonton,York United,YRK,3,0,Played,W 3-0,2276266,EDM vs YRK (2022-07-01)
1055,5nzqq8c7f1qt8f80qa9ehqn6x,219006,A. Vaikla,Andreas Vaikla,Goalkeeper,6925,Edmonton,Edmonton,EDM,73xrv2025rnj0t3y9ayp83bec,#0033FF,215494,Andreas,Vaikla,6925,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Goalkeeper,Edmonton,1,90,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,22,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1,0,0,0,0,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,2,0,0,0,3,1,2,0,1,1,2,0,0,0,0,4,0,0,0,30,0,0,72.70%,68.20%,0,0,15,0,0,22,-,0,1.86,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,-,-,27.70%,0,18,10,0,10,,EDM vs PAC,TRUE,FALSE,FALSE,FALSE,TRUE,7/9/2022,7z9sb0crm0e7vzy3jpbmvsftg,b3436h8h14zw7f1uv6w9vqf6y,15380,15380,Edmonton,Pacific,PAC,2,3,Played,L 2-3,2276269,EDM vs PAC (2022-07-09)
1055,5nzqq8c7f1qt8f80qa9ehqn6x,219006,A. Vaikla,Andreas Vaikla,Goalkeeper,6925,Edmonton,Edmonton,EDM,73xrv2025rnj0t3y9ayp83bec,#0033FF,215494,Andreas,Vaikla,6925,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Goalkeeper,Edmonton,1,45,25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,10,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,2,0,0,0,13,0,0,80.00%,60.00%,0,0,6,0,0,10,-,0,1.71,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,-,-,13.30%,0,26,21,0,21,,FOR vs EDM,FALSE,TRUE,FALSE,FALSE,TRUE,7/19/2022,801a2xw4aq5ovzgnapcbqr7ro,c2pdzdl3dgf5b0siidn2ay5ii,15377,15377,Edmonton,Forge,FOR,1,5,Played,L 1-5,2276275,FOR vs EDM (2022-07-19)
1055,5nzqq8c7f1qt8f80qa9ehqn6x,219006,A. Vaikla,Andreas Vaikla,Goalkeeper,6925,Edmonton,Edmonton,EDM,73xrv2025rnj0t3y9ayp83bec,#0033FF,215494,Andreas,Vaikla,6925,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Goalkeeper,Edmonton,1,90,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,23,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,4,0,1,2,1,0,0,4,4,0,1,0,0,2,1,0,0,0,2,0,0,0,34,0,0,87.00%,39.10%,0,0,9,0,0,23,-,0,1.65,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,-,-,34.90%,0,16,12,0,12,,HFX vs EDM,FALSE,TRUE,FALSE,TRUE,FALSE,7/23/2022,80ei4jsfzxzejkvvq1ek23mdw,5gmx3o5y2oc0i6rowjwtu7jvu,15376,15376,Edmonton,HFX Wanderers,HFX,1,1,Played,T 1-1,2276278,HFX vs EDM (2022-07-23)
1055,5nzqq8c7f1qt8f80qa9ehqn6x,219006,A. Vaikla,Andreas Vaikla,Goalkeeper,6925,Edmonton,Edmonton,EDM,73xrv2025rnj0t3y9ayp83bec,#0033FF,215494,Andreas,Vaikla,6925,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Goalkeeper,Edmonton,1,90,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,26,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,-,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,2,0,0,1,0,0,0,2,1,1,0,1,0,0,2,0,0,0,1,0,0,0,35,0,0,73.10%,50.00%,0,0,13,0,0,26,-,0,1.21,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,-,-,28.60%,0,12,11,0,11,,CAV vs EDM,FALSE,TRUE,FALSE,FALSE,TRUE,7/30/2022,8133qxw3lqpqrs22k9f81t9g4,41ewt71n8fqwy6trsqta1bjvu,15381,15381,Edmonton,Cavalry,CAV,0,2,Played,L 0-2,2276283,CAV vs EDM (2022-07-30)
1055,5nzqq8c7f1qt8f80qa9ehqn6x,219006,A. Vaikla,Andreas Vaikla,Goalkeeper,6925,Edmonton,Edmonton,EDM,73xrv2025rnj0t3y9ayp83bec,#0033FF,215494,Andreas,Vaikla,6925,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Goalkeeper,Edmonton,1,90,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,28,16,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,37,0,0,0,0,1,-,1,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,4,1,0,0,2,0,0,3,3,1,2,2,0,0,1,0,0,0,4,0,0,0,36,1,0,64.30%,71.40%,0,0,20,0,1,27,-,0,1.84,0,0,1,1,0,0,0,0,0,0,0,0,0,-,0,-,-,24.30%,0,16,22,0,22,,ATO vs EDM,FALSE,TRUE,FALSE,FALSE,TRUE,8/7/2022,81q2iw0qgguy2htj1zul0kn4k,dn8tjhuq0bax4dgixqvluhzze,16614,16614,Edmonton,Atlético Ottawa,ATO,1,2,Played,L 1-2,2276288,ATO vs EDM (2022-08-07)
1055,5nzqq8c7f1qt8f80qa9ehqn6x,219006,A. Vaikla,Andreas Vaikla,Goalkeeper,6925,Edmonton,Edmonton,EDM,73xrv2025rnj0t3y9ayp83bec,#0033FF,215494,Andreas,Vaikla,6925,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Goalkeeper,Edmonton,1,90,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,21,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,1,-,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3,3,0,0,3,0,0,2,0,1,0,2,3,0,1,0,0,1,2,0,0,0,2,0,0,0,29,0,0,47.60%,61.90%,0,0,13,0,0,21,-,0,1.12,0,0,1,1,0,0,0,0,0,0,0,0,0,-,0,-,-,28.60%,0,19,21,0,21,,YRK vs EDM,FALSE,TRUE,FALSE,FALSE,TRUE,8/14/2022,82e7w33ico5akxjy7p3kytp1w,cqthcpums3aas2tdy0qhlkuwa,15382,15382,Edmonton,York United,YRK,2,3,Played,L 2-3,2276293,YRK vs EDM (2022-08-14)
