Rank,GM,playerId,optaPersonId,Min,Age,Position,firstName,lastName,player,team,teamId,optaTeamId,leagueId,league,week,SubOff,SubOn,GWG,SOG,SOTInBox,SOTOBox,BlkdInBox,BlkdOutBox,Off,OffTgtOBox,OffTgtInBox,PenTaken,PenGoal,ShotDirFK,GoalDirFK,GoalInBx,GoalOBx,GoalOP,GoalHead,OfTgHd,SOTHead,GoalLF,GoalRF,ShotLF,ShotRF,PsOpHfFl,PsOnHfFl,PsAtt,PsOnHfScs,PsOpHfScs,ExpG,Goal,Ast,ExpA,BgChnc,BgChncCrtd,ChncSetPl,ChncOpnPl,Chance,1v1,1v1InBox,Sc1v1InBox,SucflDuels,Success1v1,DuelPercent,ThrghBalls,ThrghBlCmp,Touches,DuelLs,FailTackle,SucflTkls,Int,DefTouch,TcklMade,Clrnce,HeadClear,Recovery,FlComA3,FlComD3,FlComM3,FlSufA3,FlSufD3,FlSufM3,Offsides,CleanSheet,CrossPunch,ErrGoal,ErrShot,Cleared,KeeperCtch,GoalCncd,GoalCnIBx,GoalCnOBx,PensWon,Saves,SvBody,SvCght,SvClct,SvDive,SvFeet,SvFTip,SvHands,SvInBox,SvOutBox,SvPrdDng,SvPrdSaf,SvReach,SvStand,SvStoop,2ndYellow,Red,Yellow,BgChncFace,Turnover,Disposs,TchsA3,TchsD3,TchsM3,TouchOpBox,%PassFwd,Pass%,PsCmpM3,PsCmpA3,PsCmpD3,PsAttA3,PsAttD3,PsAttM3,Pull Back Passes Completed,PsDist,ChlngeLost,Aerial%,Aerials,ExpGAg,Average Shot Distance Open Play,PullBk,BgChnc,BgChncGoal,CrossOpen,Crosses,FwdPassCmp,DefTouchD3,DefTouchM3,DefTouchA3,Open Play xG,Set Piece XG,NonPenxG,Key Passes,DefensiveBlocks,xG Per Shot,Shots Total,Cross_Success_Percentage,Cross_Success_Percentage_Open_Play,game,date,gameId,oppOptaTeamId,scatterId,scatterExtra
102,1,5ep5673eihbif5vkbzctjj0x6,484651,90,25,Right Midfielder,Omar,Kreim,O. Kreim,HFX Wanderers,5gmx3o5y2oc0i6rowjwtu7jvu,15376,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,42,18,15,0,0,0,0.12,0,0,0,2,2,5,0,0,7,3,35.00%,0,0,71,13,1,1,1,3,50.00%,0,0,10,0,0,1,0,0,1,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,27,12,32,5,19.00%,78.60%,17,10,6,15,6,21,0,11.4,2,33.30%,3,0,0,0,0,0,2,2,37.50%,0,2,1,0,0,0,2,0,-,0,50.00%,50.00%,HFX vs PAC,2020-09-16,1m8l5iaa0hhjfd9pq3ftmklxw,15380,5ep5673eihbif5vkbzctjj0x6:2137187,HFX vs PAC (2020-09-16)
624,1,5ep5673eihbif5vkbzctjj0x6,484651,58,25,Right Midfielder,Omar,Kreim,O. Kreim,HFX Wanderers,5gmx3o5y2oc0i6rowjwtu7jvu,15376,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,14,2,9,0.07,0,0,0,0,0,0,0,0,2,1,0,8,1,72.73%,0,0,32,3,1,2,2,7,75.00%,2,0,2,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,13,2,42.90%,78.60%,4,4,3,5,3,6,0,12.7,1,0.00%,1,0,12,0,0,0,0,0,83.30%,4,2,1,0.07,0,0.07,0,0,0.07,1,-,-,VAL vs HFX,2020-09-02,7uo653c2y32d06v6dq2as5t04,15378,5ep5673eihbif5vkbzctjj0x6:2126261,VAL vs HFX (2020-09-02)
989,1,5ep5673eihbif5vkbzctjj0x6,484651,12,25,Right Winger,Omar,Kreim,O. Kreim,HFX Wanderers,5gmx3o5y2oc0i6rowjwtu7jvu,15376,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,1,0,0,0,0,0,0,0,0,0,2,0,0,1,1,50.00%,0,0,7,1,0,0,1,1,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,66.70%,66.70%,2,0,0,0,0,3,0,14.6,0,-,0,0,0,0,0,0,1,1,50.00%,0,0,1,0,0,0,0,0,-,0,0.00%,0.00%,EDM vs HFX,2020-08-27,7u1iuq4d7judbzn8c1gawxp90,6925,5ep5673eihbif5vkbzctjj0x6:2126249,EDM vs HFX (2020-08-27)
486,1,5ep5673eihbif5vkbzctjj0x6,484651,71,25,Centre Attacking Midfielder,Omar,Kreim,O. Kreim,HFX Wanderers,5gmx3o5y2oc0i6rowjwtu7jvu,15376,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,23,2,17,0.09,0,0,0,0,0,0,0,0,3,0,0,6,1,37.50%,0,0,41,10,1,1,0,2,66.70%,0,0,5,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,17,1,23,3,21.70%,82.60%,11,8,0,10,0,13,0,12.8,1,0.00%,5,0,14,0,0,0,1,1,80.00%,0,2,0,0.09,0,0.09,0,0,0.09,1,0.00%,0.00%,HFX vs ATO,2020-09-06,7uyp0xq7ry9gphpbd0m2m60ic,16614,5ep5673eihbif5vkbzctjj0x6:2126270,HFX vs ATO (2020-09-06)
337,1,bzfamx9nfvg0cwshyldxiea5l,229907,82,21,Central Midfielder,Paolo,Sabak,P. Sabak,Forge,c2pdzdl3dgf5b0siidn2ay5ii,15377,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,8,3,42,7,24,0.82,1,0,0.04,1,0,0,1,1,0,0,0,0,0,0.00%,0,0,51,4,0,0,0,0,0.00%,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,17,6,28,2,42.90%,73.80%,22,7,2,12,5,25,0,19.5,1,0.00%,1,0,24,0,1,1,1,1,55.60%,0,0,0,0.03,0.79,0.03,1,0,0.41,2,0.00%,0.00%,HFX vs FOR,2020-09-09,8plkm1srpcwr60o1i31ksltsk,15376,bzfamx9nfvg0cwshyldxiea5l:2137183,HFX vs FOR (2020-09-09)
639,1,bzfamx9nfvg0cwshyldxiea5l,229907,34,21,Left Attacking Midfielder,Paolo,Sabak,P. Sabak,Forge,c2pdzdl3dgf5b0siidn2ay5ii,15377,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,3,21,3,10,0.03,0,0,0.05,0,0,1,0,1,0,0,0,6,0,66.67%,0,0,31,3,0,1,0,1,33.30%,0,0,1,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,6,15,1,57.10%,61.90%,5,6,2,6,5,10,0,16,2,100.00%,1,0,0,0,0,0,1,1,41.70%,0,1,0,0,0.03,0.03,1,0,0.03,1,0.00%,0.00%,FOR vs PAC,2020-08-22,7to1ns52wkgk9irtdbwzdn2ms,15380,bzfamx9nfvg0cwshyldxiea5l:2126242,FOR vs PAC (2020-08-22)
759,1,bzfamx9nfvg0cwshyldxiea5l,229907,38,21,Right Back,Paolo,Sabak,P. Sabak,Forge,c2pdzdl3dgf5b0siidn2ay5ii,15377,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,16,3,7,0.07,0,0,0.03,0,0,1,0,1,0,0,0,4,0,80.00%,0,0,22,1,2,0,0,2,100.00%,0,0,4,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6,4,2,31.30%,62.50%,2,5,3,9,3,4,0,16.5,0,-,0,0,15,0,0,0,0,0,60.00%,1,0,1,0.07,0,0.07,1,0,0.07,1,-,-,FOR vs PAC,2020-09-12,al6itp61bch64gv1bhhncxyqc,15380,bzfamx9nfvg0cwshyldxiea5l:2137184,FOR vs PAC (2020-09-12)
470,1,bzfamx9nfvg0cwshyldxiea5l,229907,73,21,Central Midfielder,Paolo,Sabak,P. Sabak,Forge,c2pdzdl3dgf5b0siidn2ay5ii,15377,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9,3,32,8,12,0.14,0,0,0,0,0,0,0,0,1,0,0,2,1,25.00%,0,0,42,6,1,0,2,3,100.00%,0,0,6,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,27,1,46.90%,62.50%,15,4,1,5,5,22,0,23.5,0,0.00%,2,0,15,0,0,0,0,0,46.70%,1,2,0,0.14,0,0.14,0,0,0.07,2,-,-,CAV vs FOR,2020-09-15,dykc0lh8alwaa1f7yjoh09bf8,15381,bzfamx9nfvg0cwshyldxiea5l:2137186,CAV vs FOR (2020-09-15)
412,1,bzfamx9nfvg0cwshyldxiea5l,229907,80,21,Central Midfielder,Paolo,Sabak,P. Sabak,Forge,c2pdzdl3dgf5b0siidn2ay5ii,15377,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,1,33,16,11,0.04,0,0,0.11,0,0,0,2,2,2,0,0,6,2,54.55%,0,0,46,5,0,0,1,2,0.00%,1,1,2,0,0,1,1,1,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,12,12,22,1,30.30%,81.80%,17,4,6,7,7,19,0,19.1,1,0.00%,1,0,22,0,0,0,1,1,40.00%,2,0,0,0.04,0,0.04,2,1,0.04,1,0.00%,0.00%,FOR vs CAV,2020-08-14,7st0tt53e4ksjueglfgouulg4,15381,bzfamx9nfvg0cwshyldxiea5l:2126218,FOR vs CAV (2020-08-14)
602,1,bzfamx9nfvg0cwshyldxiea5l,229907,80,21,Central Midfielder,Paolo,Sabak,P. Sabak,Forge,c2pdzdl3dgf5b0siidn2ay5ii,15377,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,20,8,9,0,0,0,0,0,0,0,0,0,1,0,0,5,1,50.00%,0,0,33,5,0,3,1,5,60.00%,1,1,5,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13,6,14,1,40.00%,85.00%,8,4,5,6,5,9,0,18.4,2,100.00%,1,0,0,0,0,0,1,1,62.50%,1,2,2,0,0,0,0,0,-,0,0.00%,0.00%,FOR vs HFX,2020-09-19,5mrmbr6tngz69e9qmsn1b845w,15376,bzfamx9nfvg0cwshyldxiea5l:2137188,FOR vs HFX (2020-09-19)
873,1,bzfamx9nfvg0cwshyldxiea5l,229907,29,21,Left Midfielder,Paolo,Sabak,P. Sabak,Forge,c2pdzdl3dgf5b0siidn2ay5ii,15377,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,0,1,0,0,0,0,0,0,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,7,3,3,0.45,0,0,1,1,2,1,2,3,2,0,0,4,2,100.00%,0,0,14,0,0,0,0,0,-,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,9,4,1,1,57.10%,85.70%,1,3,2,3,3,1,0,21.1,0,-,0,0,13,0,1,0,0,1,100.00%,0,0,0,0.39,0.06,0.45,3,0,0.22,2,100.00%,-,FOR vs VAL,2020-09-05,7utday42etwsaaqej3w9gmqz8,15378,bzfamx9nfvg0cwshyldxiea5l:2126266,FOR vs VAL (2020-09-05)
427,1,bzfamx9nfvg0cwshyldxiea5l,229907,90,21,Central Midfielder,Paolo,Sabak,P. Sabak,Forge,c2pdzdl3dgf5b0siidn2ay5ii,15377,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,35,8,18,0,0,1,0.17,0,0,0,2,2,4,1,0,6,3,50.00%,1,0,45,6,0,0,0,1,0.00%,1,1,9,0,0,1,2,0,1,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,20,9,16,3,37.10%,74.30%,10,11,5,14,7,14,0,16.7,2,0.00%,1,0,0,0,0,0,0,0,69.20%,1,0,0,0,0,0,1,0,-,0,-,-,YRK vs FOR,2020-08-26,7tyu476shfl4lg1dm54shvt3o,15382,bzfamx9nfvg0cwshyldxiea5l:2126246,YRK vs FOR (2020-08-26)
279,1,bzfamx9nfvg0cwshyldxiea5l,229907,79,21,Central Midfielder,Paolo,Sabak,P. Sabak,Forge,c2pdzdl3dgf5b0siidn2ay5ii,15377,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,46,14,26,0.05,0,0,0,0,0,0,0,0,4,0,0,5,2,50.00%,0,0,55,5,0,0,0,0,0.00%,0,0,5,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,22,5,28,2,39.10%,87.00%,22,15,3,18,4,24,0,16.3,1,100.00%,1,0,16,0,0,0,0,1,83.30%,0,0,0,0.05,0,0.05,0,0,0.05,1,0.00%,-,FOR vs EDM,2020-08-16,7t5b01x3jsqkkavibyn5aej2s,6925,bzfamx9nfvg0cwshyldxiea5l:2126225,FOR vs EDM (2020-08-16)
252,1,bzfamx9nfvg0cwshyldxiea5l,229907,77,21,Central Midfielder,Paolo,Sabak,P. Sabak,Forge,c2pdzdl3dgf5b0siidn2ay5ii,15377,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,1,0,0,1,1,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,2,6,1,41,14,20,0.88,1,0,0,1,0,0,0,0,3,1,1,4,1,44.44%,0,0,57,5,1,0,1,3,33.30%,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,11,20,4,26.80%,82.90%,14,14,6,18,7,16,0,16.7,2,0.00%,1,0,14,0,1,1,2,2,72.70%,2,1,0,0.1,0.79,0.1,0,0,0.44,2,0.00%,0.00%,HFX vs FOR,2020-08-20,7tg0hh0cm7hvex18ezv8bl4pg,15376,bzfamx9nfvg0cwshyldxiea5l:2126238,HFX vs FOR (2020-08-20)
337,1,bzfamx9nfvg0cwshyldxiea5l,229907,90,21,Central Midfielder,Paolo,Sabak,P. Sabak,Forge,c2pdzdl3dgf5b0siidn2ay5ii,15377,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,41,13,22,0.02,0,1,0.53,0,1,0,2,2,3,0,0,2,1,40.00%,0,0,51,3,0,0,1,2,0.00%,1,1,8,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,17,10,24,0,41.50%,85.40%,18,11,6,13,7,21,0,14.5,1,-,0,0,0,0,0,0,1,1,82.40%,1,1,0,0,0.02,0.02,1,0,0.02,1,0.00%,0.00%,ATO vs FOR,2020-08-30,7ufagyfpmg0q5miihyn7181ec,16614,bzfamx9nfvg0cwshyldxiea5l:2126257,ATO vs FOR (2020-08-30)
189,1,4c5w90f125c6det9gu0ljmgnp,481754,90,24,Right Centre Back,Peter,Schaale,P. Schaale,HFX Wanderers,5gmx3o5y2oc0i6rowjwtu7jvu,15376,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,48,23,11,0,0,0,0,0,0,0,0,0,0,0,0,2,0,40.00%,0,0,61,3,0,2,2,9,100.00%,5,3,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,1,34,26,0,60.40%,70.80%,19,0,15,1,22,25,0,23.3,0,-,0,0,0,0,0,0,0,0,55.20%,8,1,0,0,0,0,0,0,-,0,-,-,HFX vs FOR,2020-08-20,7tg0hh0cm7hvex18ezv8bl4pg,15377,4c5w90f125c6det9gu0ljmgnp:2126238,HFX vs FOR (2020-08-20)
297,1,4c5w90f125c6det9gu0ljmgnp,481754,90,24,Right Centre Back,Peter,Schaale,P. Schaale,HFX Wanderers,5gmx3o5y2oc0i6rowjwtu7jvu,15376,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,6,38,14,11,0.05,0,0,0,0,0,0,0,0,0,0,0,4,0,66.67%,0,0,54,2,1,2,2,10,100.00%,5,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,35,17,1,68.40%,65.80%,11,0,14,0,24,14,0,29.9,0,50.00%,2,0,0,0,0,0,0,0,61.50%,8,2,0,0,0.05,0.05,0,1,0.05,1,-,-,HFX vs PAC,2020-08-15,7t269w4kohpnnx91dmg5bwis4,15380,4c5w90f125c6det9gu0ljmgnp:2126221,HFX vs PAC (2020-08-15)
38,1,4c5w90f125c6det9gu0ljmgnp,481754,90,24,Right Centre Back,Peter,Schaale,P. Schaale,HFX Wanderers,5gmx3o5y2oc0i6rowjwtu7jvu,15376,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,67,29,26,0,0,0,0.06,0,0,0,1,1,0,0,0,4,0,40.00%,0,0,82,6,1,0,1,11,50.00%,7,3,4,0,0,1,0,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,1,40,41,0,52.20%,82.10%,31,1,23,1,27,39,0,26,1,50.00%,6,0,0,0,0,0,0,0,68.60%,11,0,0,0,0,0,1,1,-,0,-,-,CAV vs HFX,2020-08-24,7ttg3e5vjj75ni6bxtqwrww7o,15381,4c5w90f125c6det9gu0ljmgnp:2126244,CAV vs HFX (2020-08-24)
512,1,4c5w90f125c6det9gu0ljmgnp,481754,90,24,Right Centre Back,Peter,Schaale,P. Schaale,HFX Wanderers,5gmx3o5y2oc0i6rowjwtu7jvu,15376,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,30,10,7,0,0,0,0,0,0,0,0,0,0,0,0,2,0,40.00%,0,0,39,3,0,1,1,8,50.00%,6,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,27,11,1,80.00%,56.70%,5,0,12,1,19,10,0,29.8,1,33.30%,3,0,0,0,0,0,0,0,54.20%,7,1,0,0,0,0,0,1,-,0,-,-,HFX vs FOR,2020-09-09,8plkm1srpcwr60o1i31ksltsk,15377,4c5w90f125c6det9gu0ljmgnp:2137183,HFX vs FOR (2020-09-09)
440,1,4c5w90f125c6det9gu0ljmgnp,481754,90,24,Right Centre Back,Peter,Schaale,P. Schaale,HFX Wanderers,5gmx3o5y2oc0i6rowjwtu7jvu,15376,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,37,19,7,0,0,0,0,0,0,0,0,0,0,0,0,4,0,44.44%,0,0,44,5,1,1,0,6,66.70%,3,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,32,11,0,54.10%,70.30%,7,0,19,0,26,11,0,26.4,1,40.00%,5,0,0,0,0,0,0,0,55.00%,6,0,0,0,0,0,0,0,-,0,-,-,FOR vs HFX,2020-09-19,5mrmbr6tngz69e9qmsn1b845w,15377,4c5w90f125c6det9gu0ljmgnp:2137188,FOR vs HFX (2020-09-19)
501,1,4c5w90f125c6det9gu0ljmgnp,481754,90,24,Right Centre Back,Peter,Schaale,P. Schaale,HFX Wanderers,5gmx3o5y2oc0i6rowjwtu7jvu,15376,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,27,11,8,0,0,0,0.05,0,0,1,0,1,0,0,0,6,0,60.00%,0,0,40,4,1,1,0,8,66.70%,6,4,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,14,1,74.10%,70.40%,8,0,11,0,14,13,0,26.6,1,60.00%,5,0,0,0,0,0,0,0,65.00%,8,0,0,0,0,0,1,0,-,0,-,-,VAL vs HFX,2020-09-02,7uo653c2y32d06v6dq2as5t04,15378,4c5w90f125c6det9gu0ljmgnp:2126261,VAL vs HFX (2020-09-02)
1059,0,4c5w90f125c6det9gu0ljmgnp,481754,0,24,Sub - Defender,Peter,Schaale,P. Schaale,HFX Wanderers,5gmx3o5y2oc0i6rowjwtu7jvu,15376,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,-,0,-,-,HFX vs PAC,2020-09-16,1m8l5iaa0hhjfd9pq3ftmklxw,15380,4c5w90f125c6det9gu0ljmgnp:2137187,HFX vs PAC (2020-09-16)
102,1,4c5w90f125c6det9gu0ljmgnp,481754,90,24,Right Centre Back,Peter,Schaale,P. Schaale,HFX Wanderers,5gmx3o5y2oc0i6rowjwtu7jvu,15376,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,2,56,23,14,0.22,0,0,0,0,0,0,0,0,1,0,0,8,1,72.73%,0,0,71,3,0,1,1,11,100.00%,9,5,8,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,33,34,1,64.30%,66.10%,18,3,16,3,21,32,0,27.2,0,66.70%,6,0,0,0,0,0,0,0,52.80%,11,0,0,0,0.22,0.22,0,0,0.22,1,-,-,HFX vs YRK,2020-08-29,7ubxnr535nkdppzi934wdbdhw,15382,4c5w90f125c6det9gu0ljmgnp:2126256,HFX vs YRK (2020-08-29)
337,1,4c5w90f125c6det9gu0ljmgnp,481754,90,24,Right Centre Back,Peter,Schaale,P. Schaale,HFX Wanderers,5gmx3o5y2oc0i6rowjwtu7jvu,15376,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,36,17,8,0,0,0,0.44,0,1,1,0,1,2,0,0,8,2,61.54%,0,0,51,5,2,0,1,7,66.70%,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,37,12,1,63.90%,69.40%,8,1,16,1,24,11,0,26.1,1,57.10%,7,0,0,0,0,0,0,0,56.50%,6,1,0,0,0,0,1,1,-,0,-,-,CAV vs HFX,2020-09-12,cap8cqg4fk34voy1o310hy39w,15381,4c5w90f125c6det9gu0ljmgnp:2137185,CAV vs HFX (2020-09-12)
168,1,4c5w90f125c6det9gu0ljmgnp,481754,90,24,Right Centre Back,Peter,Schaale,P. Schaale,HFX Wanderers,5gmx3o5y2oc0i6rowjwtu7jvu,15376,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,12,6,48,24,6,0.05,0,0,0,0,0,0,0,0,1,0,0,5,0,50.00%,0,0,63,5,1,2,1,9,60.00%,5,4,4,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,40,22,0,62.50%,62.50%,12,0,18,0,32,16,0,26.8,2,66.70%,3,0,0,0,0,0,0,0,50.00%,5,4,0,0,0.05,0.05,0,1,0.05,1,-,-,HFX vs ATO,2020-09-06,7uyp0xq7ry9gphpbd0m2m60ic,16614,4c5w90f125c6det9gu0ljmgnp:2126270,HFX vs ATO (2020-09-06)
